"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"GSM3190481",0.00325592385557265,0,0,0,0,0.313304242720628,0.0448117887521062,0.00733306648961565,0,0.0531551666836783,0,0.00907089301106088,0.0151067711913185,0,0.0700605470822667,0.371451210917046,0.0373520346875074,0.0136945969288027,0.0608553607519354,0,0.000548396928462308,0,0.668,0.00327019576492777,1.09267123788314
"GSM3190482",0,0,0,0,0,0.242660495488408,0.0262772046628213,0.00400380823376188,0,0.0518197095705129,0,0,0.0295082852892815,0.023184947139879,0.0671693368083312,0.446320192718163,0.0212278937972529,0,0.0844725190939115,0,0.00335560719767717,0,0.624,0.00725664957006844,1.09910010550324
"GSM3190479",0.0434280737842362,0,0,0,0,0.063020850074934,0.108637567801294,0.0425811725150392,0.00429376915348073,0.04480225811472,0.0170415395016904,0,0.0729687551768179,0.148805453802221,0.267196919816049,0.0763168292891912,0.00428637518429234,0,0.100624717195253,0,0,0.00599571859078079,0.001,0.416201516806959,0.919191578700737
"GSM3190480",0.412551690790944,0,0,0.126128772796302,0,0.0429349508188284,0.0928319094558269,0.116228193832844,0.0177633783496547,0,0.0569599393519303,0,0.00711645962892483,0.0391869377560437,0.0409448238922857,0.0385567706310337,0,0.00828026126883044,0.00051591142655188,0,0,0,0,0.523646772789735,0.851425284875762
