"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"GSM3190464",0.0123759227064543,0,0.00277650110799402,0.261340207926874,0,0.0354109766253826,0.09322656526184,0.0590880357248088,0,0.0359818724681137,0,0.0161040371342708,0.032673810817761,0.0236854328814273,0.0958197867301314,0.230865002100819,0.0042376675875287,0,0.0964141809265944,0,0,0,0.598,0.0109987865292147,1.08921622749548
"GSM3190465",0.00525761990979611,0,0.000723797106454467,0.431035082675575,0,0.030887463492082,0.15156595760334,0,0.00143882205107983,0.0100492441708527,0.0787480865025184,0,0.0598350960171794,0.0362510076944285,0.0677422509885877,0.0773041659740124,0,0,0.0491614058140934,0,0,0,0.00700000000000001,0.343384627385998,0.956103503737029
"GSM3190467",0.00248059862444382,0,0.00298457751407922,0.116835229093275,0,0.164180615809587,0.226000991194257,0.0333749037081877,0,0.0303113947799112,0,0,0.0335054992524023,0.0698766786354634,0.063886644155502,0.11891403156607,0.0326383738996027,0,0.0970649382855303,0,0.00794552348168887,0,0.033,0.205281717811964,0.998613688706182
"GSM3190470",0,0,0,0,0.0444175416480337,0.19455844181157,0,0,0,0.0254768415088036,0,0.0245049046166329,0.0216452320555367,0.103273644989696,0.0419371669455366,0.0535940658087762,0.283655935748234,0,0.20693622486718,0,0,0,0.405,0.0323211174666428,1.07437201704246
"GSM3190471",0.00501863165201336,0,0,0.313206473950886,0,0,0.134045153339101,0.0353154789362127,0.027370956775492,0,0.118319850151,0,0.0254429932418205,0.0473441718481095,0.115586656304036,0.125336299950266,0.0111928122736429,0,0.0418205215774197,0,0,0,0.002,0.384728740419388,0.929793491768833
"GSM3190472",0.0330045825699002,0,0,0.296461114020013,0,0.000377902675582926,0.129572539484779,0.046857975165802,0.00761455817474544,0,0.0599890273253614,0,0,0.169879030884226,0.0708860538002629,0.116597526217272,0.00480035451236313,0,0.0639593351696921,0,0,0,0.00700000000000001,0.344592905544978,0.944845680047774
